CustomId,Part Number,Colors,filename
2542,44937,"['Flat Silver', 'Pearl Light Gray']",44937.dat
2543,44556,['Dark Gray'],44556.dat
2544,44799,['Black'],44799.dat
2545,42602,"['Orange', 'White', 'Trans-Medium Blue']",42602.dat
2546,42604,"['White', 'Trans-Light Blue']",42604.dat
2547,6377,"['Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Trans-Green']",6377.dat
2548,6378,"['Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray']",6378.dat
2549,3008p24,['White'],3008p24.dat
2550,45708,['Black'],45708.dat
2551,44569,"['Dark Bluish Gray', 'Dark Gray', 'Orange', 'Red', 'Tan']",44569.dat
2552,44572,"['Black', 'Dark Blue', 'White', 'Yellow', 'Trans-Red']",44572.dat
2553,4518b,['Black'],4518b.dat
2554,45982,['Black'],45982.dat
2555,6540b,"['Light Gray', 'White']",6540b.dat
2556,44674,"['Black', 'Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Green', 'Dark Red', 'Dark Turquoise', 'Green', 'Light Aqua', 'Lime', 'Neon Yellow', 'Orange', 'Red', 'White', 'Yellow', 'Pearl Gold']",44674.dat
2557,45918,"['Black', 'White']",45918.dat
2558,46303,"['Black', 'Coral', 'Dark Azure', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Magenta', 'Red', 'White']",46303.dat
2559,45917,"['Blue', 'Green', 'Medium Lime', 'Red', 'Yellow']",45917.dat
2560,42450,['Black'],42450.dat
2561,970c63,"['Black', 'Blue', 'Bright Light Orange', 'Dark Blue', 'Dark Bluish Gray', 'Dark Red', 'Light Bluish Gray', 'Orange', 'Red', 'White']",970c63.dat
2562,46413,"['Black', 'Blue', 'Bright Light Orange', 'Dark Red', 'Red', 'Sand Blue', 'White', 'Yellow', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Red', 'Trans-Brown']",46413.dat
2563,44809,"['Black', 'Blue', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Orange', 'Light Bluish Gray', 'Light Gray', 'Red', 'Sand Blue', 'White', 'Yellow']",44809.dat
2564,42090,['Black'],42090.dat
2565,47154c01,['Trans-Clear'],47154c01.dat
2566,44300,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Dark Red', 'Light Bluish Gray', 'Light Gray', 'Yellow']",44300.dat
2567,41893,['Black'],41893.dat
2568,45407,"['Blue', 'Orange', 'Yellow']",45407.dat
2569,46103,"['Trans-Clear', 'Trans-Light Blue', 'Trans-Brown']",46103.dat
2570,45410,"['Dark Bluish Gray', 'Dark Red', 'Green', 'Light Bluish Gray', 'Red', 'White']",45410.dat
2571,45411,"['Dark Orange', 'Light Bluish Gray', 'Red', 'White', 'Yellow', 'Trans-Brown']",45411.dat
2572,45705,"['Black', 'Dark Blue', 'Dark Bluish Gray', 'Dark Orange', 'Dark Tan', 'Sand Blue', 'White', 'Yellow', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Orange', 'Trans-Red', 'Trans-Brown', 'Trans-Light Orange']",45705.dat
2573,45406,"['Black', 'Orange', 'Red', 'Yellow']",45406.dat
2574,43086,"['Blue', 'White']",43086.dat
2575,44817,"['Flat Silver', 'Pearl Light Gray']",44817.dat
2576,2578a,"['Green', 'Yellow']",2578a.dat
2577,2578b,['Yellow'],2578b.dat
2578,43900,['Chrome Gold'],43900.dat
2579,44810,"['Black', 'Dark Blue', 'Dark Green', 'Dark Red', 'Light Brown', 'Medium Blue', 'Red', 'Tan', 'White']",44810.dat
2580,795,"['Black', 'Blue', 'Light Gray', 'Red', 'White', 'Yellow']",795.dat
2581,45360,['Trans-Clear'],45360.dat
2582,44571,"['Blue', 'Dark Bluish Gray', 'White', 'Yellow']",44571.dat
2583,6538a,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Red', 'Tan', 'White', 'Yellow', 'Trans-Red']",6538a.dat
2584,453bc01,"['Red', 'White']",453bc01.dat
2585,7049a,"['Black', 'White']",7049a.dat
2586,46212,"['Black', 'Blue', 'Dark Pink', 'Light Gray', 'Red', 'Reddish Brown', 'White', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Dark Pink', 'Trans-Light Blue', 'Trans-Medium Blue', 'Trans-Neon Green', 'Trans-Orange', 'Trans-Purple', 'Satin Trans-Light Blue', 'Trans-Brown', 'Light Bluish Gray']",46212.dat
2587,44137,"['Medium Blue', 'Red', 'Tan', 'White']",44137.dat
2588,6474,"['Black', 'Blue', 'Bright Green', 'Bright Pink', 'Dark Bluish Gray', 'Dark Orange', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Lavender', 'Light Bluish Gray', 'Lime', 'Medium Azure', 'Orange', 'Red', 'Reddish Brown', 'White', 'Yellow', 'Trans-Light Blue']",6474.dat
2589,30359a,"['Black', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Sand Blue', 'Sand Red', 'Tan', 'Trans-Clear', 'Trans-Neon Orange', 'Trans-Orange']",30359a.dat
2590,4868b,"['Black', 'Dark Blue', 'Dark Bluish Gray', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Neon Yellow', 'Orange', 'White', 'Yellow']",4868b.dat
2591,3475b,"['Black', 'Blue', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Green', 'Light Gray', 'Orange', 'Red', 'White', 'Yellow']",3475b.dat
2592,3475a,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray', 'Light Gray', 'Red', 'White', 'Yellow']",3475a.dat
2593,4720,['Trans-Clear'],4720.dat
2594,4610,['Red'],4610.dat
2595,4841,['Red'],4841.dat
2596,47397,"['Black', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Green', 'Dark Red', 'Dark Tan', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Dark Turquoise']",47397.dat
2597,47398,"['Black', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Green', 'Dark Red', 'Dark Tan', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Dark Turquoise']",47398.dat
2598,44775,['Yellow'],44775.dat
2599,31bc01,"['Red', 'White']",31bc01.dat
2600,29bc01,"['Red', 'White', 'Yellow']",29bc01.dat
2601,48245,"['Blue', 'Dark Pink', 'Chrome Silver', 'Flat Silver', 'Pearl Light Gray']",48245.dat
2602,47406,"['Black', 'Dark Blue', 'Dark Bluish Gray', 'Dark Pink', 'Lime', 'Medium Lavender', 'Orange', 'Reddish Brown', 'White']",47406.dat
2603,47407,"['Black', 'Blue', 'Dark Blue', 'Dark Pink', 'Dark Red', 'Dark Tan', 'Dark Turquoise', 'Red', 'Tan', 'White', 'Yellow']",47407.dat
2604,32090,['Black'],32090.dat
2605,48203,['Black'],48203.dat
2606,48202,['Black'],48202.dat
2607,47300,"['Dark Bluish Gray', 'Dark Gray', 'Dark Green']",47300.dat
2608,31043,"['Dark Bluish Gray', 'Green', 'Light Gray']",31043.dat
2609,47758,"['Black', 'Bright Light Orange', 'Light Bluish Gray', 'White']",47758.dat
2610,47296,"['Bright Light Orange', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Red', 'Dark Tan', 'Light Brown', 'Lime', 'Medium Blue', 'Red', 'Sand Blue', 'Sand Green', 'White', 'Black']",47296.dat
2611,47306,"['Black', 'Bright Light Orange', 'Dark Blue', 'Dark Bluish Gray', 'Dark Green', 'Dark Red', 'Dark Tan', 'Green', 'Light Brown', 'Lime', 'Medium Blue', 'Red', 'Sand Blue', 'Sand Green', 'Tan', 'White']",47306.dat
2612,47298,"['Black', 'Bright Light Orange', 'Dark Blue', 'Dark Green', 'Dark Red', 'Light Brown', 'White', 'Flat Dark Gold', 'Flat Silver', 'Pearl Dark Gray', 'Pearl Light Gray']",47298.dat
2613,47299,"['Black', 'Dark Blue', 'Dark Green', 'Dark Red', 'Light Brown', 'White', 'Flat Dark Gold', 'Flat Silver', 'Pearl Gold', 'Pearl Light Gray']",47299.dat
2614,47405,"['Black', 'Dark Red', 'Light Bluish Gray']",47405.dat
2615,47404,"['Black', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Medium Azure', 'Red', 'Reddish Brown', 'White', 'Yellow']",47404.dat
2616,30462,"['Black', 'Dark Orange', 'Light Gray']",30462.dat
2617,42609,['White'],42609.dat
2618,3680c02,"['Black', 'Blue', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Red', 'White', 'Yellow']",3680c02.dat
2619,30463,['Brown'],30463.dat
2620,30461,['Dark Gray'],30461.dat
2621,30460,['Dark Gray'],30460.dat
2622,45408,['Chrome Silver'],45408.dat
2623,47222,"['Dark Bluish Gray', 'Dark Gray']",47222.dat
2624,47905,"['Black', 'Bright Pink', 'Dark Azure', 'Dark Bluish Gray', 'Dark Pink', 'Dark Red', 'Light Bluish Gray', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Yellow']",47905.dat
2625,32064b,"['Black', 'Blue', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Purple', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'Tan', 'White', 'Yellow']",32064b.dat
2626,31333,"['Blue', 'Bright Light Orange', 'Green', 'Medium Blue', 'Red', 'White', 'Yellow', 'Trans-Dark Pink']",31333.dat
2627,6014a,"['Black', 'Light Bluish Gray', 'Light Gray', 'White', 'Yellow']",6014a.dat
2628,30027a,"['Black', 'Light Bluish Gray', 'Light Gray', 'Reddish Brown', 'White', 'Yellow']",30027a.dat
2629,3709c,"['Light Bluish Gray', 'Light Gray']",3709c.dat
2630,6292,['Black'],6292.dat
2631,47314,"['Red', 'Flat Silver', 'Pearl Light Gray']",47314.dat
2632,6405,"['Black', 'Yellow']",6405.dat
2633,32195a,"['Black', 'Dark Gray']",32195a.dat
2634,33279,"['Aqua', 'Yellow']",33279.dat
2635,4695,['Black'],4695.dat
2636,47674,"['Trans-Clear', 'Trans-Dark Blue', 'Trans-Medium Blue', 'Trans-Medium Purple', 'Trans-Neon Green', 'Trans-Orange', 'Trans-Purple', 'Trans-Red', 'Trans-Yellow']",47674.dat
2637,47675,"['Black', 'Blue', 'Dark Purple', 'Green', 'Lime', 'Medium Blue', 'Orange', 'Red', 'White', 'Yellow']",47675.dat
2638,47676,"['Black', 'Blue', 'Dark Purple', 'Green', 'Lime', 'Medium Blue', 'Orange', 'Red', 'White', 'Yellow']",47676.dat
2639,31215,"['Green', 'Red']",31215.dat
2640,6345,"['Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Neon Green', 'Trans-Yellow', 'Trans-Brown']",6345.dat
2641,2350b,"['Blue', 'Dark Gray', 'Red', 'Yellow']",2350b.dat
2642,48812,"['Brown', 'Dark Bluish Gray', 'Reddish Brown', 'Red']",48812.dat
2643,2350c,['Yellow'],2350c.dat
2644,45406c01,"['Black', 'Red', 'Yellow']",45406c01.dat
2645,50687,"['Dark Bluish Gray', 'Light Bluish Gray']",50687.dat
2646,4537,"['Blue', 'Light Bluish Gray', 'White', 'Yellow']",4537.dat
2647,4624c01,"['Brown', 'Dark Purple', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Reddish Brown', 'White', 'Yellow']",4624c01.dat
2648,6391,"['Dark Bluish Gray', 'Dark Gray', 'Light Bluish Gray']",6391.dat
2649,72092,['Chrome Silver'],72092.dat
2650,50373,"['Black', 'Blue', 'Bright Light Orange', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Purple', 'Dark Red', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Red', 'Reddish Brown', 'White', 'Yellow']",50373.dat
2651,6582c01,"['Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Medium Orange', 'Orange', 'Purple', 'White', 'Yellow']",6582c01.dat
2652,22969c01,['Metallic Silver'],22969c01.dat
2653,4266c01,"['Black', 'Light Bluish Gray', 'Light Gray', 'Red', 'White', 'Yellow']",4266c01.dat
2654,4266c02,"['Blue', 'Light Gray', 'Red', 'White', 'Yellow']",4266c02.dat
2655,3739c01,"['Light Bluish Gray', 'Light Gray', 'White', 'Yellow']",3739c01.dat
2656,22969c02,"['Metallic Silver', 'Chrome Green']",22969c02.dat
2657,2903c01,"['Dark Bluish Gray', 'White']",2903c01.dat
2658,6014bc01,"['Black', 'Blue', 'Dark Bluish Gray', 'Green', 'Light Bluish Gray', 'Light Gray', 'Medium Blue', 'Orange', 'Red', 'White', 'Yellow', 'Pearl Gold']",6014bc01.dat
2659,6014ac01,"['Black', 'Green', 'Light Bluish Gray', 'Light Gray', 'Red', 'White', 'Yellow']",6014ac01.dat
2660,30027ac01,"['Black', 'Green', 'Light Bluish Gray', 'Light Gray', 'Medium Blue', 'Orange', 'Red', 'White', 'Yellow']",30027ac01.dat
2661,30027bc01,"['Black', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Medium Blue', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow']",30027bc01.dat
2662,2996c01,"['Light Gray', 'White', 'Yellow']",2996c01.dat
2663,3482c01,"['Black', 'Light Gray', 'Red', 'White', 'Yellow']",3482c01.dat
2664,4624c02,"['Blue', 'Brown', 'Dark Purple', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Red', 'Reddish Brown', 'White', 'Yellow']",4624c02.dat
2665,30155c01,"['Black', 'Brown', 'Dark Bluish Gray', 'Dark Gray', 'Light Gray', 'Reddish Brown', 'Tan', 'White']",30155c01.dat
2666,4273a,"['Light Bluish Gray', 'Light Gray']",4273a.dat
2667,41896c01,"['Black', 'Light Bluish Gray', 'Yellow']",41896c01.dat
2668,6595c01,"['Light Gray', 'White', 'Yellow', 'Pearl Light Gray', 'Metallic Silver']",6595c01.dat
2669,2695c01,"['Black', 'Dark Red', 'Dark Turquoise', 'Light Bluish Gray', 'Light Gray', 'Medium Orange', 'White', 'Yellow', 'Metallic Silver']",2695c01.dat
2670,6595c02,"['Dark Gray', 'Light Gray', 'White', 'Yellow', 'Pearl Light Gray', 'Metallic Silver']",6595c02.dat
2671,4624c03,"['Black', 'Brown', 'Light Bluish Gray', 'Light Gray', 'White', 'Yellow']",4624c03.dat
2672,30187c05,"['Blue', 'White', 'Black']",30187c05.dat
2673,47720,"['Black', 'Light Bluish Gray']",47720.dat
2674,42235,"['Orange', 'Yellow']",42235.dat
2675,42234,"['Black', 'Medium Nougat', 'Orange', 'Red', 'Reddish Brown', 'White', 'Yellow']",42234.dat
2676,3678b,"['Black', 'Blue', 'Blue-Violet', 'Bright Light Orange', 'Brown', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Red', 'Dark Tan', 'Green', 'Lavender', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Magenta', 'Medium Azure', 'Medium Blue', 'Medium Lavender', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Pearl Gold']",3678b.dat
2677,32057c01,['Metallic Silver'],32057c01.dat
2678,47508,"['Black', 'Orange', 'Yellow']",47508.dat
2679,47507,"['Black', 'Dark Bluish Gray', 'Yellow']",47507.dat
2680,48729,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Red', 'Lavender', 'Light Bluish Gray', 'Light Gray', 'Orange', 'Red', 'White', 'Trans-Neon Orange', 'Flat Silver', 'Pearl Light Gray', 'Metallic Silver']",48729.dat
2681,48723,"['Brown', 'Dark Bluish Gray', 'Light Bluish Gray', 'Reddish Brown', 'Pearl Gold']",48723.dat
2682,47506,['Trans-Brown'],47506.dat
2683,48092,"['Black', 'Bright Light Blue', 'Bright Light Orange', 'Bright Light Yellow', 'Dark Azure', 'Dark Blue', 'Dark Bluish Gray', 'Dark Green', 'Dark Orange', 'Dark Pink', 'Dark Purple', 'Dark Red', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Lime', 'Medium Azure', 'Medium Lavender', 'Medium Nougat', 'Orange', 'Red', 'Reddish Brown', 'Sand Blue', 'Sand Green', 'Tan', 'White', 'Yellow', 'Yellowish Green', 'Metallic Silver']",48092.dat
2684,44772,"['Black', 'Light Bluish Gray', 'Light Gray', 'Chrome Gold', 'Chrome Silver']",44772.dat
2685,44771,['Black'],44771.dat
2686,44524,"['Black', 'Blue', 'Bright Green', 'Bright Light Blue', 'Bright Light Yellow', 'Dark Bluish Gray', 'Dark Tan', 'Light Bluish Gray', 'Lime', 'Magenta', 'Medium Azure', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Very Light Gray']",44524.dat
2687,47974,"['Dark Bluish Gray', 'Light Bluish Gray', 'Light Gray']",47974.dat
2688,47543,"['Bright Light Blue', 'Dark Bluish Gray', 'Dark Purple', 'Dark Red', 'Light Bluish Gray', 'Sand Green', 'White', 'Trans-Clear', 'Satin Trans-Dark Blue', 'Trans-Brown']",47543.dat
2689,48336,"['Black', 'Blue', 'Dark Bluish Gray', 'Dark Red', 'Dark Turquoise', 'Green', 'Light Bluish Gray', 'Light Gray', 'Light Nougat', 'Medium Azure', 'Medium Blue', 'Medium Nougat', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Flat Dark Gold', 'Pearl Gold', 'Pearl Light Gold', 'Metallic Gold', 'Reddish Orange', 'Brown', 'Dark Azure']",48336.dat
2690,44772c01,"['Black', 'Light Bluish Gray', 'Light Gray']",44772c01.dat
2691,3135c01,"['Red', 'Yellow']",3135c01.dat
2692,48724,"['Black', 'Dark Bluish Gray', 'Light Bluish Gray']",48724.dat
2693,2205,"['Bright Green', 'Dark Blue', 'Red', 'White', 'Yellow', 'Pearl Light Gray']",2205.dat
2694,740,"['Blue', 'Light Gray']",740.dat
2695,2538a,['Black'],2538a.dat
2696,2538b,['Black'],2538b.dat
2697,48457,"['Dark Bluish Gray', 'Sand Green']",48457.dat
2698,33086,"['Medium Lime', 'White']",33086.dat
2699,27b,"['Red', 'White', 'Yellow']",27b.dat
2700,47456,"['Black', 'Blue', 'Blue-Violet', 'Bright Light Orange', 'Bright Light Yellow', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Brown', 'Dark Green', 'Dark Orange', 'Dark Purple', 'Dark Red', 'Green', 'Light Bluish Gray', 'Light Gray', 'Medium Azure', 'Medium Blue', 'Medium Lavender', 'Red', 'Reddish Brown', 'Sand Blue', 'Tan', 'White', 'Yellow', 'Pearl Dark Gray', 'Pearl Gold', 'Pearl Light Gray', 'Speckle Black-Copper', 'Speckle Black-Gold', 'Speckle Black-Silver']",47456.dat
2701,47501,"['Black', 'Dark Purple', 'Green', 'Medium Blue', 'Red', 'Sand Blue']",47501.dat
2702,30190c01,"['Black', 'Blue', 'Light Bluish Gray', 'Light Gray', 'White']",30190c01.dat
2703,48989,"['Black', 'Light Bluish Gray', 'Red', 'Very Light Bluish Gray']",48989.dat
2704,973p4b,['Red'],973p4b.dat
2705,973p4d,"['Red', 'White']",973p4d.dat
2706,33048,"['Dark Orange', 'Earth Orange']",33048.dat
2707,2495c01,"['Dark Pink', 'Red', 'Yellow']",2495c01.dat
2708,4719,"['Black', 'Bright Green', 'Bright Light Orange', 'Dark Azure', 'Dark Pink', 'Green', 'Magenta', 'Medium Azure', 'Red', 'White', 'Yellow']",4719.dat
2709,2807,"['Black', 'White']",2807.dat
2710,3664,"['Blue', 'Bright Green', 'Bright Light Orange', 'Dark Azure', 'Dark Tan', 'Green', 'Lime', 'Red', 'White', 'Yellow', 'Bright Light Yellow']",3664.dat
2711,973pa2,['Black'],973pa2.dat
2712,973pa7,['Tan'],973pa7.dat
2713,973pa6,['Tan'],973pa6.dat
2714,973pa1,['White'],973pa1.dat
2715,973pa8,['Green'],973pa8.dat
2716,973paa,['Dark Gray'],973paa.dat
2717,973pa4,['White'],973pa4.dat
2718,973p7b,['Green'],973p7b.dat
2719,973p7a,['Black'],973p7a.dat
2720,973pa5,['Brown'],973pa5.dat
2721,973pn0,['White'],973pn0.dat
2722,973pn1,"['Blue', 'Red']",973pn1.dat
2723,973px3,['White'],973px3.dat
2724,973px4,['White'],973px4.dat
2725,973px5,['White'],973px5.dat
2726,973p8b,['White'],973p8b.dat
2727,973pse,['White'],973pse.dat
2728,973psk,['White'],973psk.dat
2729,973ps5,['Black'],973ps5.dat
2730,973ps7,['Black'],973ps7.dat
2731,973psq,"['Dark Bluish Gray', 'Dark Gray']",973psq.dat
2732,973psc,['Light Gray'],973psc.dat
2733,973ps3,['White'],973ps3.dat
2734,353,"['Green', 'Light Gray', 'Red', 'Trans-Clear']",353.dat
2735,48495,"['Black', 'Dark Red', 'Red', 'Sand Blue', 'Yellow', 'Copper', 'Flat Dark Gold', 'Flat Silver', 'Pearl Gold', 'Pearl Light Gold', 'Pearl Light Gray', 'Pearl Sand Blue', 'Reddish Gold', 'Metallic Gold', 'Metallic Silver']",48495.dat
2736,48489,"['Black', 'Dark Red', 'Speckle Black-Silver']",48489.dat
2737,47457,"['Black', 'Blue', 'Blue-Violet', 'Bright Light Orange', 'Dark Bluish Gray', 'Dark Brown', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Light Aqua', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Medium Azure', 'Medium Blue', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Tan', 'White', 'Yellow', 'Flat Dark Gold', 'Flat Silver', 'Pearl Gold', 'Pearl Light Gold', 'Pearl Light Gray', 'Metallic Gold', 'Metallic Silver']",47457.dat
2738,30516c01,"['Light Bluish Gray', 'White']",30516c01.dat
2739,30516c02,"['Blue', 'Light Bluish Gray', 'Light Gray', 'Red', 'White']",30516c02.dat
2740,2634c01,['White'],2634c01.dat
2741,47458,"['Black', 'Blue', 'Blue-Violet', 'Bright Pink', 'Dark Bluish Gray', 'Dark Purple', 'Dark Red', 'Green', 'Light Bluish Gray', 'Medium Blue', 'Medium Nougat', 'Olive Green', 'Orange', 'Red', 'Reddish Brown', 'Sand Green', 'Tan', 'White', 'Flat Dark Gold', 'Pearl Gold', 'Metallic Gold']",47458.dat
2742,47432,"['Black', 'Blue-Violet', 'Dark Bluish Gray', 'Dark Green', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Medium Blue', 'Red', 'Sand Blue']",47432.dat
2743,47455,"['Black', 'Dark Bluish Gray', 'Dark Red', 'Dark Tan', 'Light Bluish Gray', 'Medium Blue', 'Red', 'Sand Blue', 'Tan', 'White', 'Yellow']",47455.dat
2744,47431,"['Black', 'Bright Light Orange', 'Dark Blue', 'Dark Bluish Gray', 'Dark Green', 'Dark Purple', 'Dark Red', 'Dark Tan', 'Green', 'Medium Blue', 'Purple', 'Red', 'Sand Blue', 'Very Light Bluish Gray', 'Very Light Gray', 'Yellow']",47431.dat
2745,47452,"['Black', 'Blue-Violet', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Purple', 'Dark Tan', 'Green', 'Light Bluish Gray', 'Medium Blue', 'Red', 'Reddish Brown']",47452.dat
2746,47454,"['Black', 'Bright Light Orange', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Red', 'Dark Tan', 'Light Bluish Gray', 'Light Gray', 'Medium Blue', 'Red', 'Sand Blue', 'Very Light Bluish Gray', 'Very Light Gray', 'Yellow']",47454.dat
2747,47474,"['Blue', 'Dark Bluish Gray', 'Dark Tan', 'Light Bluish Gray', 'Light Gray', 'Red', 'Pearl Gold', 'Reddish Gold']",47474.dat
2748,47674c01,"['Black', 'Blue', 'Green', 'Lime', 'Red', 'Yellow']",47674c01.dat
2749,47712,"['Blue', 'Red']",47712.dat
2750,47713,"['Blue', 'Red']",47713.dat
2751,48201,"['Blue', 'Red', 'Yellow']",48201.dat
2752,48138,"['Light Purple', 'Red', 'Yellow']",48138.dat
2753,48287,"['Blue', 'Bright Green', 'Orange']",48287.dat
2754,48411,"['Blue', 'Bright Green']",48411.dat
2755,49465,"['Blue', 'Bright Green', 'Yellow']",49465.dat
2756,33080,"['Medium Green', 'White']",33080.dat
2757,48492,"['Blue', 'Blue-Violet', 'Dark Blue', 'Dark Red', 'Green', 'Medium Blue', 'Red', 'Pearl Gold']",48492.dat
2758,48933,"['Black', 'Blue', 'Bright Light Orange', 'Brown', 'Dark Blue', 'Dark Bluish Gray', 'Dark Gray', 'Dark Green', 'Dark Orange', 'Green', 'Light Bluish Gray', 'Light Gray', 'Lime', 'Orange', 'Red', 'Reddish Brown', 'Sand Blue', 'Tan', 'White', 'Yellow', 'Flat Dark Gold', 'Pearl Gold', 'Metallic Gold']",48933.dat
2759,4864a,"['Black', 'Blue', 'Light Gray', 'Red', 'White', 'Yellow', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Light Blue', 'Trans-Red', 'Trans-Brown']",4864a.dat
2760,2362a,"['Black', 'Blue', 'Light Bluish Gray', 'Light Gray', 'Red', 'White', 'Yellow', 'Trans-Black', 'Trans-Clear', 'Trans-Dark Blue', 'Trans-Green', 'Trans-Light Blue', 'Trans-Neon Green', 'Trans-Purple', 'Trans-Red', 'Trans-Yellow', 'Trans-Brown']",2362a.dat
2761,6309,['White'],6309.dat
2762,6309p01,['White'],6309p01.dat
2763,6309p02,['White'],6309p02.dat
2764,6309p03,['White'],6309p03.dat
2765,6309p04,['White'],6309p04.dat
2766,6309p05,['White'],6309p05.dat
2767,6309p06,['White'],6309p06.dat
2768,6309p07,['White'],6309p07.dat
2769,6309p08,['White'],6309p08.dat
2770,6309p09,['White'],6309p09.dat
2771,6309p0a,['White'],6309p0a.dat
2772,6309p0b,['White'],6309p0b.dat
2773,6309p0c,['White'],6309p0c.dat
2774,6309p0d,['White'],6309p0d.dat
2775,6309p0e,['White'],6309p0e.dat
2776,6309p0f,['White'],6309p0f.dat
2777,6309p0g,['White'],6309p0g.dat
2778,6309p0h,['White'],6309p0h.dat
